city_id
1871
231
1719
1206
1719
2682
31
112
1719
121
231
2062
2397
1719
798
166
1719
943
27
694
1081
2397
231
1719
876
1206
1257
299
231
2602
1569
231
1479
65
1569
829
1696
1718
1783
876
2172
1206
1710
784
823
1696
231
2397
2682
259
1696
1696
231
2682
2599
1719
2663
2683
637
1268
64
2008
827
1289
64
2404
64
64
2065
2065
2065
2672
982
2065
2065
2065
1643
2672
873
2672
982
2065
2613
2977
2672
2672
570
2672
1369
695
873
443
2672
1643
2624
2147
2384
982
2065
2613
2065
1643
2672
2613
1324
2065
2669
873
1169
2065
2065
2384
2672
2672
29
2147
2065
2613
2065
2278
2384
2065
2065
2672
138
2613
2065
2147
1474
1474
87
1474
1474
2273
162
1891
903
858
2070
183
1284
2273
1721
1258
1474
2104
565
565
648
2015
891
891
1474
1891
1185
162
2387
87
565
1185
2070
2436
1874
2506
903
2849
257
1721
1891
1097
2506
87
1549
1620
500
1740
1474
1128
2070
760
1891
1181
1627
858
2387
1788
2765
760
1541
371
1474
903
2329
2176
1933
1204
19
19
2360
1506
209
1506
2836
1506
2329
2277
1386
2028
1506
2326
139
142
157
1801
62
1348
2729
62
1506
1979
455
2329
82
2229
2329
2329
2028
2633
2336
2326
142
2679
2324
2109
474
404
933
940
1120
1493
1506
1910
2277
209
642
1242
1506
2229
1344
2329
2354
2357
2009
1698
933
2329
1347
2717
2719
2326
2195
2356
959
2725
2326
2332
759
2324
2795
2315
1913
2214
1120
2177
1964
1506
1242
2364
209
987
486
2329
489
489
2747
522
913
2332
2326
1964
2109
2463
2607
557
2340
2277
2974
2336
758
621
615
1130
2004
249
2004
2326
2095
2342
209
1717
2355
2651
1174
346
1736
2361
2363
2332
1506
2329
1242
2166
2277
2354
2357
2194
1505
1942
815
933
933
2028
940
973
397
983
983
2329
1204
209
758
2229
2315
489
2176
933
1678
2329
559
628
1933
401
83
2554
1221
2355
1852
2361
1242
1801
2327
1964
758
2095
1506
2196
2327
2326
1354
1360
2477
1386
1933
2579
1120
1933
758
2229
1488
1493
2891
2915
2946
1506
1506
2721
2356
1506
1506
2589
2080
2329
1506
2729
933
2675
933
2363
2554
2277
2277
2326
2748
1312
1506
2178
2689
118
1633
1933
1933
1942
2329
2355
1995
1889
1698
1933
1716
1716
1731
2764
1506
2331
2326
1174
1793
2202
960
37
2324
2332
790
1344
2326
1009
1698
2109
2836
2028
195
1506
1942
929
585
1506
1995
940
2326
2009
209
2028
209
1506
71
2554
256
2337
559
2028
1547
489
2326
2326
489
2130
2651
762
2353
2361
2191
2192
815
2705
580
2891
2229
19
2257
1506
826
2277
1691
1933
2326
397
2326
2326
2326
2326
2329
2329
2329
2321
2329
522
2554
2747
2241
2332
2332
2339
142
1506
2360
2354
2355
2361
2363
1933
489
929
2747
2191
2191
2241
1633
933
2353
2191
2817
2277
2325
2324
1733
830
2248
37
62
1964
585
959
481
209
940
1506
1506
1506
2595
489
2362
1367
2277
1205
2324
1506
1889
2729
2736
2736
209
1684
2315
526
612
2369
2277
807
2354
2891
346
209
940
2326
1506
1587
1014
21
1031
1475
670
543
670
543
331
276
1379
543
129
670
992
2182
997
1379
894
543
1379
129
670
664
2867
670
670
1475
670
670
670
724
2867
992
894
670
543
1383
1014
670
892
276
543
670
543
2543
1031
1346
2632
543
543
2157
1379
670
1379
276
2157
129
543
1014
2661
2632
1063
1822
629
795
290
2487
301
301
1815
1815
1846
1825
735
290
2561
735
744
2906
831
1888
1103
1103
2840
1103
2840
601
301
1950
1553
2785
1658
1825
1916
1815
2458
2841
1825
1914
2932
1071
1636
2563
2785
631
1071
831
2840
1822
301
1822
2841
1835
1103
850
1658
629
1822
1822
1441
2916
968
698
2916
698
1837
2916
1837
698
1818
2779
2779
2779
2779
2779
2779
2779
2779
842
2779
2779
2779
2779
1977
897
530
1005
1647
2012
646
260
285
2536
529
897
2937
1647
1939
1333
1976
2121
1566
505
1795
646
2270
2302
900
1259
646
2600
260
1259
2281
2616
1259
1687
2601
1976
1621
2047
1647
1319
1650
1647
946
1377
2600
1976
1259
946
2110
901
2937
2047
1647
2012
630
2601
1165
1175
2074
901
2601
2467
1647
2601
1259
1259
897
900
1142
1364
817
1429
900
2600
1647
2302
1473
285
285
2601
1377
1935
641
1651
1647
575
1976
1647
2601
1647
1376
2854
1259
1530
1259
2854
897
1862
1976
1976
2854
1376
1830
2047
505
2936
1679
283
2936
2368
1647
2937
2281
2295
505
2302
946
2368
2368
2350
1175
1647
2001
137
2601
1650
1259
660
1377
1830
1476
2600
1649
2601
1400
2601
2053
2012
1259
2662
2368
1976
1375
478
140
1939
2047
2935
641
2937
1234
2636
650
441
1748
22
22
22
618
2372
119
568
119
2856
119
119
119
119
127
141
119
890
1752
119
947
1764
119
336
2751
119
1748
650
550
550
2250
1500
627
2556
2372
2580
923
119
2250
905
119
119
57
1674
2539
119
113
153
1053
650
1457
1417
119
1308
1359
1936
1567
1567
119
1527
119
119
1751
495
119
127
665
119
2759
2372
2372
2372
2250
57
119
119
1567
2630
2630
2644
507
2716
2716
1527
402
2969
1178
1178
1160
1178
1178
1178
1178
1178
1456
2039
1290
1178
1178
1178
1299
1294
264
264
264
1217
2105
1749
359
1444
264
2685
1749
531
1790
480
2203
2685
471
756
995
471
471
2238
130
2709
189
2211
1700
395
2167
2167
2048
277
1928
2741
471
471
766
1089
1926
950
471
738
701
471
471
471
471
471
471
471
471
471
471
471
471
2225
471
471
633
633
471
609
981
471
448
766
784
816
609
182
819
2167
2703
382
1041
2838
2588
1984
471
2446
928
1884
471
1471
471
442
241
740
1260
1954
471
471
1872
1945
471
471
406
471
2167
1283
766
1295
433
471
1548
950
1353
1025
1368
1368
1593
633
995
2251
1459
1459
2508
1623
471
471
2238
471
471
471
1260
471
609
1423
471
2048
2048
651
1703
471
2011
1743
482
651
471
1489
1864
1794
471
1489
658
471
819
471
674
740
277
442
819
472
1283
2167
2167
471
1222
651
471
2240
2240
2240
471
2225
471
2048
1283
2508
471
2508
686
2690
471
471
1776
1095
471
471
382
2240
2544
393
756
471
471
2474
1472
2010
654
2226
2508
471
2568
471
1526
2878
2000
690
66
66
1775
1689
1228
2890
1228
1163
908
1148
1034
2376
2724
2211
820
917
1003
2930
1866
1228
1085
2617
1920
501
1202
1228
908
1228
1228
1228
908
820
2617
1338
2465
242
964
1808
2211
908
1228
1798
908
1228
1228
1336
1357
1639
1653
1228
1228
1892
1228
1570
1228
908
774
1639
2465
1273
1292
1920
1934
2211
1077
2873
908
820
2617
1338
908
2200
2299
1920
1077
2528
1357
2706
69
2724
2743
2743
594
2787
672
2443
2560
713
425
425
2041
713
425
1765
1582
72
801
2442
672
713
1238
713
639
72
2560
1385
672
1054
1591
425
639
2787
1772
1987
895
810
672
672
672
58
1759
587
1237
425
422
1280
1591
895
713
653
832
1582
672
2443
425
2326
1591
422
1967
364
2420
672
1987
639
58
639
2443
639
1237
1229
2832
597
639
2443
587
856
887
2801
713
2787
2443
1982
1235
143
1028
111
1466
1896
1435
2314
2649
761
2413
1611
563
532
533
88
1558
689
1297
793
793
1119
1115
2892
902
957
1414
1119
1141
1149
1211
1224
1988
1298
1297
1988
1414
2892
2892
1558
2314
2649
1988
2027
1558
1558
1611
1949
445
197
1000
1986
1988
2081
2146
1421
2314
1452
1211
2926
2545
1154
2649
2892
2892
2892
2077
2920
2920
101
1863
1510
207
280
280
1991
376
1448
634
2075
1448
1656
1510
2900
2212
770
1215
969
975
1122
1510
1132
1182
1997
1510
1091
1448
1448
1252
916
1991
1448
1026
1448
545
1510
1510
1510
1539
1599
1667
1734
1780
877
1150
1763
1991
1997
1132
2069
2150
1510
1510
2285
770
1510
877
898
2459
613
1510
1510
1510
598
1448
1510
152
280
32
2431
2431
163
163
163
163
272
1827
2431
2851
1827
163
1827
1363
1363
666
1827
439
1008
2431
163
1827
1307
1827
32
163
814
2431
163
1358
814
2076
1963
2274
1827
1363
1827
2628
1705
1682
1827
1800
1827
163
272
1705
2274
2076
588
2520
2447
1189
2378
1358
1363
1827
1078
163
1827
2431
1358
261
1827
1827
1737
2276
149
1445
147
337
1445
122
2794
147
147
833
96
128
851
896
1525
1978
415
2149
223
2149
2131
2131
2533
2863
2481
2131
2794
2698
358
2758
949
614
92
2656
1068
146
146
146
279
1410
1886
1349
2954
2597
146
2316
146
924
935
1603
146
1068
1068
185
924
546
185
146
949
546
146
2198
10
146
146
536
146
2151
2656
2440
2242
146
791
146
1817
146
1401
146
2640
146
2316
2527
146
76
200
2656
1410
614
2550
467
2868
2316
368
273
2509
59
1856
2036
1574
2952
2820
2952
273
1496
273
383
2952
2767
273
2083
273
273
322
468
273
273
2767
304
841
316
273
368
2830
2941
1680
2952
566
1680
2462
918
841
179
2168
273
273
221
368
841
273
872
915
273
2824
2473
1036
2680
59
368
1856
322
872
2952
1176
2858
316
1810
1854
1615
368
1513
1513
2509
2168
2581
59
273
2821
273
273
368
355
2952
1854
2168
316
1876
273
179
221
2472
1854
962
2789
273
307
1810
273
273
1854
273
273
322
714
1875
273
632
322
273
1114
475
468
2870
2168
2952
2870
2268
307
2307
2831
273
1027
1904
2468
2509
2509
1885
746
273
2608
1615
2820
273
2509
2865
1911
273
2904
2952
2952
12
28
1159
2485
44
45
212
1016
1993
875
806
165
356
1016
1016
2664
854
1760
875
1016
1192
239
676
1016
2269
2700
2231
736
384
676
1538
2486
2972
224
875
435
875
1241
2957
1016
1016
1016
40
1397
649
1171
2957
1253
2128
1292
1292
164
2255
1706
205
2371
1397
2485
1760
2773
1481
676
2236
73
676
736
1186
649
875
1098
1706
2432
2773
1784
1784
2446
2485
2059
1576
806
2657
1663
239
2236
1953
2786
1016
1397
1538
875
676
2700
1481
12
2124
700
2485
2500
2088
1082
1397
2292
2664
73
676
676
2385
1313
1292
1171
164
243
33
1684
78
571
1684
132
201
201
1560
2300
2300
287
1905
1729
2300
2259
1833
716
716
716
867
2944
1019
2301
2300
429
328
1144
1144
1684
1233
1017
1684
2300
2300
1893
1560
236
2234
2234
729
2745
2300
1684
602
2260
1684
1684
1684
2944
2234
716
1741
2207
2289
1729
328
2260
1629
243
1684
2629
2300
243
201
350
2072
1232
2234
2293
2289
2756
2289
540
2929
1905
2284
716
2300
243
2300
2522
2300
1579
1684
1814
788
1684
2909
2929
2929
2300
2882
30
1254
250
1062
498
1254
2827
2678
1042
508
652
2380
2221
1050
2186
1001
941
1254
781
1637
1254
1730
2699
551
1250
514
1411
2052
1692
269
2401
2118
1173
1411
2572
1111
1254
2654
1254
1111
2296
2510
1298
731
2510
251
2510
1298
391
1695
857
2776
476
476
1988
547
547
558
2296
1806
2296
1805
385
2510
2691
2816
2296
1298
2510
2296
2510
2780
2510
1084
2296
2296
1298
1225
1155
547
2296
1298
2296
1331
374
1449
1271
2286
1467
466
1298
2296
2296
1271
391
866
1298
2020
471
2296
852
295
879
1286
2286
1580
2294
547
1298
2249
2296
1695
2294
2296
1298
1805
1331
1589
1286
2107
2024
2296
2117
2296
1298
1298
2249
2510
2296
2249
866
2390
2434
879
2296
2296
1422
265
2855
1298
2296
2390
547
391
2510
2117
2658
1298
1298
2296
2296
1449
942
1453
942
284
332
354
354
1293
1129
986
1384
228
1293
1092
2116
1029
1029
1129
606
1671
1693
354
284
1693
1116
228
1996
682
930
191
1956
1460
1013
438
1460
2405
1956
600
1956
1106
1956
1460
1301
1460
1956
1956
1899
930
2014
1956
1956
1528
1956
1460
1460
1869
2056
1956
1460
1460
1956
616
2805
2383
2383
2966
1403
2490
1403
1133
1133
1403
1403
2199
777
2199
1223
2199
405
1826
1194
1797
1086
1356
2461
2217
560
1554
1302
2769
180
1136
2846
1554
1194
726
1302
1554
2098
560
211
490
1356
1554
1797
2133
2133
1797
1554
1797
560
1640
1066
1598
2806
2017
2947
1380
238
1464
2042
360
235
1067
1066
2026
754
512
1940
372
2180
2744
803
767
1531
2084
2479
1838
2692
2611
1486
1531
2033
1380
976
2406
461
461
2175
2611
1276
1276
699
2692
2749
2692
2749
2861
754
2848
1715
1715
2084
1922
1276
1816
2852
1838
2646
993
1066
2033
235
2152
2152
1744
1543
2055
1418
1118
372
1816
1838
2659
2659
1276
399
2478
757
1744
289
1166
953
11
2619
2659
824
1247
592
2806
20
29
607
29
1402
523
2129
2263
2358
1404
1164
2263
954
2455
1504
29
20
398
1021
1402
1507
808
853
2358
2358
1164
2358
29
2179
2673
2358
2439
881
958
2165
1835
23
23
23
23
36
324
1835
1835
1835
1835
1835
1495
785
324
23
1835
75
1835
1495
1835
324
324
1835
324
1835
889
219
1439
318
324
230
972
1478
2593
344
2235
2722
344
1792
2197
123
420
324
1859
732
1835
1835
2136
2093
2965
2235
1072
1835
1835
1195
109
319
344
160
2235
1835
1249
1835
579
2593
1214
1835
1835
318
324
2538
1835
1835
318
1835
1835
324
1495
318
324
324
2164
168
1495
1263
2093
344
60
845
1969
1931
2140
2375
785
785
344
1835
378
685
318
1835
1281
1835
1835
160
1146
515
1959
1835
1138
1070
967
1131
1187
2665
1439
324
1835
1831
2235
61
1249
1264
1264
2790
1835
1835
1625
1983
1317
1835
2593
324
329
1131
881
1969
296
324
1835
2227
1835
2161
23
967
2140
2647
1835
344
23
1835
687
324
324
1835
1099
2216
23
324
2375
2712
2243
318
2235
1844
318
1835
958
2235
1836
1831
1835
23
2402
1835
1835
2718
1495
1835
1835
2344
1860
2040
2367
1835
1951
1835
1924
2040
2593
1659
1959
1835
2034
2857
889
1278
324
1835
324
324
324
1713
1494
881
2665
230
2235
2235
2235
2235
2566
1835
2665
2235
2283
327
2593
386
23
2489
2665
319
2375
1415
1508
2370
324
2965
1835
2712
2235
2538
1184
2164
1835
262
1482
36
386
662
528
849
1746
23
2734
344
2559
2593
2712
315
344
583
926
966
1828
1959
1985
2136
2161
1835
1951
2093
324
2370
2634
2593
1835
2593
324
2235
1835
1835
708
324
1835
344
23
2558
1835
2375
1835
324
1325
2712
2712
2140
344
1835
2538
979
131
2883
2718
1766
1807
2137
324
324
324
1757
1318
1835
1713
2470
768
451
2108
268
100
2921
2781
196
1039
710
874
298
451
266
561
1196
345
2917
451
1735
2317
1145
100
2351
451
1777
2416
1261
1811
2631
640
727
727
1043
2604
768
787
859
859
859
2934
263
624
1039
1039
1265
2818
524
722
1147
2494
1304
1147
451
2449
148
1329
1145
1039
2317
1509
1578
2903
2515
1571
451
2173
859
2917
2540
2921
1707
2666
1723
1758
2917
2245
1039
100
446
451
1039
727
2934
2173
2245
2917
1023
2173
2043
1688
2934
2267
2938
451
99
1076
768
16
1519
2825
2317
2173
2934
516
2073
2173
2173
859
1413
1592
2887
2590
25
2757
688
1007
1779
1134
2934
2173
2582
727
998
1738
2899
2921
2927
2933
2934
2934
610
846
232
679
1832
1012
1686
1266
846
678
904
232
1600
1686
846
1012
2755
275
846
2908
232
910
778
186
232
2720
1865
483
1226
18
18
18
1980
2308
483
1458
483
102
102
1270
562
387
208
2288
254
2185
1209
281
2025
2218
1073
387
552
1660
644
1193
509
426
1839
1226
2895
2298
2970
483
483
483
483
483
161
246
484
2511
2880
509
509
509
509
1470
552
552
552
509
2645
1652
644
656
1024
483
2078
1669
509
2910
870
552
18
483
483
483
2308
552
1835
2635
1161
2667
1804
552
483
644
644
2548
2701
2864
134
106
737
387
2774
1829
2308
1311
352
956
1316
1999
1332
462
1458
2415
2347
789
2591
387
1568
1572
1618
2645
661
1073
1660
1994
644
483
796
552
43
1767
483
2978
1820
620
387
387
1561
1501
84
2645
509
2254
1458
1938
18
509
552
644
6
2951
1458
